Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-04-17T17:44:00.341860,244.0,05.1102,0.74789,03.8217
2026-04-17T17:44:01.363110,245.0,05.1102,0.74520,03.8079
2026-04-17T17:44:02.340678,246.0,05.1081,1.01040,05.1530
2026-04-17T17:44:03.361881,247.0,05.1114,1.13106,05.7797
2026-04-17T17:44:04.381497,248.0,05.1111,1.11433,05.6942
2026-04-17T17:44:05.354604,249.0,05.1100,1.05821,05.4074
2026-04-17T17:44:06.373137,250.0,05.1159,1.11594,05.7024
2026-04-17T17:44:07.348829,251.0,05.1062,1.08270,05.5217
2026-04-17T17:44:08.370475,252.0,05.1091,1.18408,06.0388
2026-04-17T17:44:09.342538,253.0,05.1094,0.74937,03.8217
2026-04-17T17:44:10.363463,254.0,05.1093,0.74646,03.8069
2026-04-17T17:44:11.338452,255.0,05.1092,0.80764,04.1189
2026-04-17T17:44:12.359243,256.0,05.1123,0.99625,05.0908
2026-04-17T17:44:13.377179,257.0,05.1117,0.95733,04.8919
2026-04-17T17:44:14.350919,258.0,05.1102,1.19010,06.0814
2026-04-17T17:44:15.366981,259.0,05.1101,1.03715,05.2998
2026-04-17T17:44:16.341569,260.0,05.1112,1.12383,05.7427
2026-04-17T17:44:17.360489,261.0,05.1145,1.19999,06.1319
2026-04-17T17:44:18.378146,262.0,05.1105,0.97240,04.9689
2026-04-17T17:44:19.349141,263.0,05.1103,0.75218,03.8436
2026-04-17T17:44:20.365842,264.0,05.1103,0.74759,03.8201
2026-04-17T17:44:21.337793,265.0,05.1073,0.74434,03.7961
2026-04-17T17:44:22.354396,266.0,05.1096,1.00770,05.1392
2026-04-17T17:44:23.373325,267.0,05.1094,0.98449,05.0208
2026-04-17T17:44:24.347452,268.0,05.1022,1.00955,05.1487
2026-04-17T17:44:25.368602,269.0,05.1091,1.08593,05.5382
2026-04-17T17:44:26.341823,270.0,05.1055,1.06692,05.4412
2026-04-17T17:44:27.361081,271.0,05.1082,1.35965,06.9342
2026-04-17T17:44:28.380952,272.0,05.1084,0.87023,04.4381
2026-04-17T17:44:29.353952,273.0,05.1085,0.74957,03.8228
2026-04-17T17:44:30.374950,274.0,05.1092,0.74710,03.8102
2026-04-17T17:44:31.349202,275.0,05.1075,0.79304,04.0445
2026-04-17T17:44:32.371372,276.0,05.1008,1.04372,05.3229
2026-04-17T17:44:33.345273,277.0,05.1086,0.95743,04.8828
2026-04-17T17:44:34.367741,278.0,05.1031,1.15679,05.8996
2026-04-17T17:44:35.341405,279.0,05.1125,1.21424,06.2047
2026-04-17T17:44:36.359977,280.0,05.1125,1.15268,05.8901
2026-04-17T17:44:37.380243,281.0,05.1055,1.14537,05.8413
2026-04-17T17:44:38.354565,282.0,05.1101,0.90933,04.6466
2026-04-17T17:44:39.370671,283.0,05.1102,0.75164,03.8408
2026-04-17T17:44:40.343768,284.0,05.1105,0.74805,03.8225
2026-04-17T17:44:41.362154,285.0,05.1096,0.99557,05.0774
2026-04-17T17:44:42.379229,286.0,05.1066,1.18039,06.0199
2026-04-17T17:44:43.351497,287.0,05.1066,0.97982,04.9970
2026-04-17T17:44:44.372314,288.0,05.1094,1.01648,05.1840
2026-04-17T17:44:45.345508,289.0,05.1011,0.98002,04.9981
2026-04-17T17:44:46.363288,290.0,05.1069,0.96889,04.9413
2026-04-17T17:44:47.384294,291.0,05.1159,1.49172,07.6226
2026-04-17T17:44:48.358631,292.0,05.1116,0.84630,04.3245
2026-04-17T17:44:49.377700,293.0,05.1095,0.75068,03.8284
2026-04-17T17:44:50.353229,294.0,05.1094,0.74889,03.8193
2026-04-17T17:44:51.376349,295.0,05.1090,0.82568,04.2109
2026-04-17T17:44:52.350401,296.0,05.1095,1.02239,05.2141
2026-04-17T17:44:53.370063,297.0,05.1114,0.98404,05.0284
2026-04-17T17:44:54.344167,298.0,05.1083,1.11431,05.6829
2026-04-17T17:44:55.365172,299.0,05.1100,1.06376,05.4358
2026-04-17T17:44:56.340791,300.0,05.1045,0.99372,05.0679
2026-04-17T17:44:57.359991,301.0,05.1086,1.40929,07.1873
2026-04-17T17:44:58.377821,302.0,05.1034,0.89155,04.5469
2026-04-17T17:44:59.350772,303.0,05.1088,0.74966,03.8232
2026-04-17T17:45:00.371719,304.0,05.1088,0.74766,03.8130
2026-04-17T17:45:01.347997,305.0,05.1061,0.96125,04.9023
2026-04-17T17:45:02.369353,306.0,05.1091,1.08384,05.5275
