Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-04-17T17:28:57.397129,354.0,05.1112,0.75199,03.8426
2026-04-17T17:28:58.419375,355.0,05.1092,0.73848,03.7662
2026-04-17T17:28:59.397479,356.0,05.1093,0.73742,03.7608
2026-04-17T17:29:00.422470,357.0,05.1139,1.04221,05.3256
2026-04-17T17:29:01.399442,358.0,05.1133,1.18013,06.0304
2026-04-17T17:29:02.419817,359.0,05.1042,1.32223,06.7433
2026-04-17T17:29:03.395563,360.0,05.1095,1.11137,05.6679
2026-04-17T17:29:04.417479,361.0,05.1019,1.13750,05.8012
2026-04-17T17:29:05.395353,362.0,05.1098,1.12200,05.7222
2026-04-17T17:29:06.416250,363.0,05.1101,0.74690,03.8166
2026-04-17T17:29:07.392443,364.0,05.1101,0.74570,03.8105
2026-04-17T17:29:08.417175,365.0,05.1105,0.74372,03.8004
2026-04-17T17:29:09.391930,366.0,05.1039,1.26571,06.4551
2026-04-17T17:29:10.414799,367.0,05.1066,1.16409,05.9368
2026-04-17T17:29:11.393096,368.0,05.1082,1.04600,05.3346
2026-04-17T17:29:12.416984,369.0,05.0983,1.06152,05.4031
2026-04-17T17:29:13.393163,370.0,05.1103,1.32572,06.7744
2026-04-17T17:29:14.415829,371.0,05.1177,1.14595,05.8558
2026-04-17T17:29:15.391055,372.0,05.1053,0.99733,05.0863
2026-04-17T17:29:16.411881,373.0,05.1082,0.76978,03.9258
2026-04-17T17:29:17.430265,374.0,05.1092,0.59658,03.0425
2026-04-17T17:29:18.402603,375.0,05.1095,0.79638,04.0615
2026-04-17T17:29:19.419915,376.0,05.1056,0.99593,05.0792
2026-04-17T17:29:20.393003,377.0,05.1098,1.01996,05.2017
2026-04-17T17:29:21.410069,378.0,05.1101,1.18106,06.0352
2026-04-17T17:29:22.428571,379.0,05.1047,1.00633,05.1322
2026-04-17T17:29:23.403980,380.0,05.1096,1.10325,05.6265
2026-04-17T17:29:24.425040,381.0,05.1103,1.17437,06.0010
2026-04-17T17:29:25.398134,382.0,05.1096,0.74749,03.8121
2026-04-17T17:29:26.418515,383.0,05.1093,0.74488,03.7988
